;currencies;news_date;negative_norm;important_norm;disliked_norm;liked_norm;lol_norm;toxic_norm;saved_norm;comments_norm;attention_score
10980;UNI;2022-06-20;0.24;0.08;0.16;0.08;0.28;0.0;0.0;0.16;0.04684061116740349
10981;UNI;2022-06-21;0.125;0.25;0.125;0.25;0.125;0.0;0.125;0.0;0.012745607840241487
10982;UNI;2022-07-10;0.05882;0.11765;0.0;0.29412;0.05882;0.0;0.05882;0.41176;0.06785985616867014
10983;UNI;2022-07-12;0.35;0.2125;0.1;0.0875;0.1;0.0;0.075;0.075;0.42302613218282314
10984;UNI;2022-07-16;0.07143;0.21429;0.14286;0.28571;0.07143;0.0;0.07143;0.14286;0.07914482176337895
10985;UNI;2022-07-21;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.00539237279528593
10986;UNI;2022-07-24;0.26667;0.06667;0.13333;0.26667;0.13333;0.0;0.06667;0.06667;0.08835888135219469
10987;UNI;2022-07-26;0.0625;0.3125;0.0625;0.3125;0.1875;0.0;0.0;0.0625;0.0232702396203123
10988;UNI;2022-08-04;0.3;0.3;0.1;0.0;0.2;0.0;0.1;0.0;0.025751329694800516
10989;UNI;2022-08-06;0.25;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.01774780869687689
10990;UNI;2022-08-14;0.25;0.08333;0.16667;0.41667;0.0;0.0;0.0;0.08333;0.027612148648265486
10991;UNI;2022-08-18;0.15385;0.38462;0.0;0.46154;0.0;0.0;0.0;0.0;0.04290887875418517
10992;UNI;2022-08-20;0.11429;0.28571;0.17143;0.11429;0.08571;0.0;0.02857;0.2;0.24614830825234607
10993;UNI;2022-08-21;0.4;0.1;0.1;0.1;0.1;0.0;0.0;0.2;0.07001080172641605
10994;UNI;2022-08-24;0.22222;0.11111;0.22222;0.11111;0.22222;0.0;0.05556;0.05556;0.049581816741157976
10995;UNI;2022-09-08;0.0;0.5;0.0;0.4;0.0;0.0;0.1;0.0;0.05194285307826213
10996;UNI;2022-09-25;0.125;0.25;0.0;0.375;0.25;0.0;0.0;0.0;0.03497538863720264
10997;UNI;2022-10-01;0.09434;0.13208;0.15094;0.20755;0.28302;0.0;0.01887;0.11321;0.061507061481388174
10998;UNI;2022-10-08;0.1;0.2;0.1;0.3;0.2;0.0;0.1;0.0;0.031423825460634665
10999;UNI;2022-10-09;0.125;0.125;0.125;0.375;0.1875;0.0;0.0625;0.0;0.09050982690994061
11000;UNI;2022-10-14;0.07143;0.35714;0.07143;0.35714;0.07143;0.0;0.07143;0.0;0.06293769206868999
11001;UNI;2022-10-20;0.25;0.125;0.125;0.25;0.25;0.0;0.0;0.0;0.026061466187044677
11002;UNI;2022-10-21;0.0;0.33333;0.0;0.44444;0.0;0.0;0.22222;0.0;0.052833246505998334
11003;UNI;2022-11-01;0.2;0.2;0.2;0.4;0.0;0.0;0.0;0.0;0.016347192941519897
11004;UNI;2022-11-17;0.2963;0.25926;0.07407;0.22222;0.03704;0.0;0.11111;0.0;0.06918044168949965
11005;UNI;2022-11-21;0.0;0.17647;0.11765;0.17647;0.11765;0.0;0.35294;0.05882;0.03337468331953888
11006;UNI;2022-11-22;0.1;0.2;0.1;0.2;0.0;0.0;0.3;0.1;0.02022890063483018
11007;UNI;2022-11-24;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.007433270491361924
11008;UNI;2022-12-02;0.30769;0.30769;0.15385;0.05769;0.11538;0.0;0.03846;0.01923;0.1326083503032937
11009;UNI;2022-12-17;0.28571;0.14286;0.09524;0.28571;0.14286;0.0;0.0;0.04762;0.05130257393274074
11010;UNI;2022-12-20;0.05;0.25;0.05;0.25;0.1;0.0;0.15;0.15;0.17057504985765662
11011;UNI;2022-12-22;0.0;0.4375;0.0;0.5;0.0;0.0;0.0625;0.0;0.052042898791148054
11012;UNI;2023-01-06;0.0;0.25;0.0;0.5;0.0;0.0;0.25;0.0;0.008823882234469846
11013;UNI;2023-01-10;0.03226;0.29032;0.0;0.32258;0.03226;0.0;0.12903;0.19355;0.26238545464244495
11014;UNI;2023-03-03;0.22727;0.27273;0.13636;0.04545;0.09091;0.0;0.09091;0.13636;0.10006402850561996
11015;UNI;2023-03-10;0.05556;0.33333;0.0;0.33333;0.0;0.0;0.22222;0.05556;0.05978630428980541
11016;UNI;2023-03-11;0.0;0.0;0.0;0.0;0.625;0.0;0.125;0.25;0.028662611862382035
11017;UNI;2023-03-15;0.0;0.32609;0.0;0.41304;0.02174;0.0;0.08696;0.15217;0.33064549217771005
11018;UNI;2023-03-27;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.00605266322636934
11019;UNI;2023-04-14;0.0;0.33333;0.0;0.37037;0.0;0.0;0.14815;0.14815;0.19388531335934184
11020;UNI;2023-04-18;0.0;0.4;0.0;0.4;0.0;0.0;0.2;0.0;0.027982312940934215
11021;UNI;2023-05-17;0.0;0.26667;0.0;0.33333;0.06667;0.0;0.2;0.13333;0.0957521343096116
11022;UNI;2023-06-07;0.03571;0.25;0.03571;0.35714;0.17857;0.0;0.10714;0.03571;0.14175237342077313
11023;UNI;2023-06-18;0.30769;0.07692;0.15385;0.23077;0.07692;0.0;0.0;0.15385;0.17531713614675828
11024;UNI;2023-07-05;0.0;0.33333;0.0;0.33333;0.0;0.0;0.33333;0.0;0.038036737510647976
11025;UNI;2023-07-08;0.18182;0.18182;0.18182;0.09091;0.18182;0.0;0.09091;0.09091;0.1388610955507596
11026;UNI;2023-07-17;0.2;0.0;0.2;0.2;0.2;0.0;0.2;0.0;0.016127095354714977
11027;UNI;2023-07-19;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.006833006463104278
11028;UNI;2023-07-20;0.5;0.35714;0.07143;0.07143;0.0;0.0;0.0;0.0;0.04870143012086846
11029;UNI;2023-07-24;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0042318621853657265
11030;UNI;2023-08-02;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.5;0.03997758856210551
11031;UNI;2023-08-06;0.0;0.4;0.0;0.4;0.2;0.0;0.0;0.0;0.07102124702807125
11032;UNI;2023-08-13;0.06667;0.26667;0.06667;0.33333;0.13333;0.0;0.0;0.13333;0.08292648560726838
11033;UNI;2023-08-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004301892600440562
11034;UNI;2023-08-31;0.0;0.3;0.1;0.3;0.0;0.0;0.3;0.0;0.018838287959989722
11035;UNI;2023-09-20;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005512425600937459
11036;UNI;2023-10-02;0.27273;0.09091;0.27273;0.18182;0.09091;0.0;0.09091;0.0;0.030643482689765994
11037;UNI;2023-10-16;0.18919;0.18919;0.21622;0.13514;0.21622;0.0;0.02703;0.02703;0.09827323856963102
11038;UNI;2023-10-17;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0038016728874700357
11039;UNI;2023-10-20;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0036616111255878296
11040;UNI;2023-10-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0028812676559197563
11041;UNI;2023-10-23;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.001060466614916143
11042;UNI;2023-10-24;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0048521347039877805
11043;UNI;2023-10-25;0.25;0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.010924806799237873
11044;UNI;2023-10-26;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0022609949043645677
11045;UNI;2023-10-27;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.006863019897450295
11046;UNI;2023-10-30;0.33333;0.0;0.0;0.66667;0.0;0.0;0.0;0.0;0.006893032865930043
11047;UNI;2023-10-31;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0016607306431737881
11048;UNI;2023-11-01;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0009604225325621576
11049;UNI;2023-11-04;0.0;0.0;0.0;0.66667;0.33333;0.0;0.0;0.0;0.007193164880058865
11050;UNI;2023-11-06;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.002331025552372537
11051;UNI;2023-11-07;0.0;0.33333;0.0;0.66667;0.0;0.0;0.0;0.0;0.0036916240940675776
11052;UNI;2023-11-13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0005702509141946883
11053;UNI;2023-11-14;0.17647;0.17647;0.19608;0.21569;0.15686;0.0;0.01961;0.05882;0.07437272623272768
11054;UNI;2023-11-15;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0017407660022302307
11055;UNI;2023-11-19;0.0;0.3;0.0;0.4;0.0;0.0;0.3;0.0;0.02624154586138824
11056;UNI;2023-11-21;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.004301892600440562
11057;UNI;2023-11-22;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0016707351212891272
11058;UNI;2023-11-23;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.005462403676227033
11059;UNI;2023-11-26;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001960862890235745
11060;UNI;2023-11-28;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0010404577751520327
11061;UNI;2023-11-30;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0030913602987430663
11062;UNI;2023-12-02;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0025911401199062724
11063;UNI;2023-12-05;0.0;0.25;0.0;0.375;0.125;0.0;0.25;0.0;0.011945256113142138
11064;UNI;2023-12-07;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0018208011283535387
11065;UNI;2023-12-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.007763415939836763
11066;UNI;2023-12-16;0.11765;0.17647;0.11765;0.23529;0.0;0.0;0.11765;0.23529;0.13038736827421146
11067;UNI;2023-12-28;0.0;0.0;0.0;0.33333;0.0;0.0;0.0;0.66667;0.01217535678046359
11068;UNI;2024-01-11;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0011405018575060182
11069;UNI;2024-01-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.012445476291978933
11070;UNI;2024-01-18;0.11111;0.22222;0.0;0.33333;0.0;0.0;0.22222;0.11111;0.02054904207105595
11071;UNI;2024-01-21;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.001960862890235745
11072;UNI;2024-02-03;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.006012645779774253
11073;UNI;2024-02-04;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.009154027682944686
11074;UNI;2024-02-16;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.005442394719996356
11075;UNI;2024-02-17;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.01680739613962787
11076;UNI;2024-02-18;0.11765;0.19608;0.09804;0.31373;0.09804;0.0;0.0;0.17647;0.09034975526009519
11077;UNI;2024-02-21;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.023960543485741725
11078;UNI;2024-02-23;0.0;0.27273;0.0;0.51515;0.0303;0.0;0.09091;0.09091;0.09752291063070717
11079;UNI;2024-02-24;0.09091;0.18182;0.0;0.72727;0.0;0.0;0.0;0.0;0.03013325849868013
11080;UNI;2024-02-25;0.14286;0.28571;0.0;0.42857;0.0;0.0;0.0;0.14286;0.03492536578075968
11081;UNI;2024-02-27;0.0;0.26316;0.05263;0.42105;0.05263;0.0;0.10526;0.10526;0.04855136155153957
11082;UNI;2024-02-29;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.021629516390187172
11083;UNI;2024-03-02;0.2;0.0;0.2;0.1;0.2;0.0;0.0;0.3;0.062477490734047084
11084;UNI;2024-03-11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031613909467510357
11085;UNI;2024-03-14;0.33333;0.0;0.33333;0.0;0.0;0.0;0.0;0.33333;0.008913922071641628
11086;UNI;2024-03-15;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0036516066474724905
11087;UNI;2024-03-19;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.00240105643331364
11088;UNI;2024-04-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004772099810797607
11089;UNI;2024-04-07;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.015957020624353023
11090;UNI;2024-04-10;0.21622;0.2973;0.10811;0.08108;0.10811;0.0;0.0;0.18919;0.11820200617124992
11091;UNI;2024-04-11;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.005622473928473649
11092;UNI;2024-04-12;0.25;0.25;0.25;0.0;0.0;0.0;0.0;0.25;0.013075753288716326
11093;UNI;2024-04-13;0.16667;0.0;0.16667;0.08333;0.25;0.0;0.08333;0.25;0.07102124702807125
11094;UNI;2024-04-15;0.33333;0.0;0.0;0.0;0.33333;0.0;0.0;0.33333;0.0064728480461496915
11095;UNI;2024-05-04;0.0;0.42857;0.0;0.42857;0.0;0.0;0.14286;0.0;0.053843691807653526
11096;UNI;2024-05-13;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.012225378705174015
11097;UNI;2024-05-20;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0021509463438952434
11098;UNI;2024-05-24;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.25;0.0070531035840429275
11099;UNI;2024-05-26;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.005272319989634401
11100;UNI;2024-05-27;0.0;0.27586;0.0;0.37931;0.06897;0.0;0.27586;0.0;0.07651366870995706
11101;UNI;2024-05-29;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.001960862890235745
11102;UNI;2024-05-31;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0018308056064688773
11103;UNI;2024-06-01;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0035115448855902835
11104;UNI;2024-06-04;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.003561567276166978
11105;UNI;2024-06-06;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014806514346964949
11106;UNI;2024-06-09;0.0;0.0;0.0;0.0;0.28571;0.0;0.14286;0.57143;0.028262434601233555
11107;UNI;2024-06-10;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.002661171000847376
11108;UNI;2024-06-11;0.0;0.35714;0.0;0.42857;0.0;0.0;0.21429;0.0;0.06380807188153283
11109;UNI;2024-06-12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0036115892008774034
11110;UNI;2024-06-15;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.009134018726714007
11111;UNI;2024-06-17;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.001880827531179303
11112;UNI;2024-06-18;0.16667;0.16667;0.16667;0.16667;0.16667;0.0;0.0;0.16667;0.02122934099250377
11113;UNI;2024-06-20;0.33333;0.33333;0.0;0.0;0.33333;0.0;0.0;0.0;0.005222297599057707
11114;UNI;2024-06-26;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.005682500331299413
11115;UNI;2024-06-28;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0013005722262192012
11116;UNI;2024-07-05;0.09091;0.18182;0.09091;0.27273;0.09091;0.0;0.18182;0.09091;0.024460762732845982
11117;UNI;2024-07-06;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.004642042527030739
11118;UNI;2024-07-08;0.21429;0.21429;0.14286;0.21429;0.21429;0.0;0.0;0.0;0.020879186587798252
11119;UNI;2024-07-09;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0070631075962919974
11120;UNI;2024-07-12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.002120933142482361
11121;UNI;2024-07-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.005152267183982872
11122;UNI;2024-07-23;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.006893032865930043
11123;UNI;2024-07-30;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0015206691142247157
11124;UNI;2024-08-12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029613030149761984
11125;UNI;2024-08-21;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.003021329417801963
11126;UNI;2024-08-22;0.0;0.0;0.0;0.33333;0.33333;0.0;0.33333;0.0;0.004902157094564475
11127;UNI;2024-08-27;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.004592020602320314
11128;UNI;2024-08-28;0.0;0.0;0.0;0.0;0.66667;0.0;0.33333;0.0;0.016137100298696586
11129;UNI;2024-08-29;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.005082236303041768
11130;UNI;2024-09-04;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.015186681865733421
11131;UNI;2024-09-06;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.007503301372303027
11132;UNI;2024-09-10;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.011194925379020679
11133;UNI;2024-09-13;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0032914482305179036
11134;UNI;2024-09-17;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.006752971104047836
11135;UNI;2024-09-18;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.005852575061661368
11136;UNI;2024-09-29;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.012725598884010808
11137;UNI;2024-10-01;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.016237144148117437
11138;UNI;2024-10-11;0.16667;0.16667;0.22222;0.05556;0.27778;0.0;0.0;0.11111;0.20419984597446159
11139;UNI;2024-10-14;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.008113570344542279
11140;UNI;2024-10-15;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.012385449423286898
11141;UNI;2024-10-22;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.009464164175188847
11142;UNI;2024-10-24;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.002270999149546772
11143;UNI;2024-11-08;0.25;0.0;0.25;0.0;0.25;0.0;0.25;0.0;0.014276281345231616
11144;UNI;2024-11-09;0.07692;0.26923;0.07692;0.46154;0.11538;0.0;0.0;0.0;0.17650766671315227
11145;UNI;2024-11-19;0.33333;0.0;0.33333;0.0;0.33333;0.0;0.0;0.0;0.01879827191099344
11146;UNI;2024-11-26;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0012005282603317828
11147;UNI;2024-11-27;0.0;0.22222;0.0;0.44444;0.11111;0.0;0.22222;0.0;0.025731321670302374
11148;UNI;2024-11-28;0.0;0.375;0.0;0.5;0.0;0.0;0.125;0.0;0.04989195323340214
11149;UNI;2024-12-02;0.2;0.0;0.2;0.2;0.2;0.0;0.2;0.0;0.00910400575823426
11150;UNI;2024-12-03;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.008733843329030603
11151;UNI;2024-12-04;0.16667;0.0;0.16667;0.16667;0.16667;0.0;0.33333;0.0;0.012495498216689358
11152;UNI;2024-12-05;0.375;0.125;0.25;0.0;0.125;0.0;0.125;0.0;0.014866541361240191
11153;UNI;2024-12-06;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0014106206702219585
11154;UNI;2024-12-08;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.007963503638678465
11155;UNI;2024-12-11;0.1;0.2;0.1;0.2;0.0;0.0;0.4;0.0;0.03152387117352059
11156;UNI;2024-12-17;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0027312016488553453
11157;UNI;2024-12-20;0.33333;0.0;0.0;0.0;0.33333;0.0;0.33333;0.0;0.013716035229435326
11158;UNI;2024-12-23;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.02255992586691966
11159;UNI;2024-12-25;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0049921964658699875
11160;UNI;2024-12-31;0.33333;0.0;0.33333;0.0;0.33333;0.0;0.0;0.0;0.010884788886776518
11529;VET;2021-01-05;0.0;0.2;0.0;0.6;0.0;0.0;0.1;0.1;0.03516547325552782
11530;VET;2021-01-06;0.0;0.325;0.0;0.475;0.0;0.0;0.15;0.05;0.20478009918302348
11531;VET;2021-01-07;0.0;0.4;0.0;0.4;0.0;0.0;0.2;0.0;0.05393373071309277
11532;VET;2021-01-11;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.044519587152365474
11533;VET;2021-01-18;0.0;0.28571;0.0;0.42857;0.0;0.0;0.28571;0.0;0.04688062721639977
11534;VET;2021-01-24;0.0;0.42857;0.0;0.57143;0.0;0.0;0.0;0.0;0.0395774131644221
11535;VET;2021-02-21;0.0;0.25;0.0;0.66667;0.0;0.0;0.08333;0.0;0.02216975541321786
11536;VET;2021-03-02;0.0;0.42857;0.0;0.57143;0.0;0.0;0.0;0.0;0.019178439284178703
11537;VET;2021-03-03;0.08;0.26667;0.04;0.50667;0.01333;0.0;0.04;0.05333;0.15022610069732126
11538;VET;2021-03-04;0.0;0.33333;0.0;0.66667;0.0;0.0;0.0;0.0;0.004451958840438107
11539;VET;2021-03-08;0.0;0.31818;0.0;0.36364;0.04545;0.0;0.09091;0.18182;0.05528432547547188
11540;VET;2021-03-09;0.0;0.1;0.0;0.6;0.0;0.0;0.0;0.3;0.02457081152624844
11541;VET;2021-03-14;0.02273;0.27273;0.04545;0.56818;0.02273;0.0;0.02273;0.04545;0.06477850486112188
11542;VET;2021-03-16;0.13333;0.06667;0.0;0.6;0.06667;0.0;0.06667;0.06667;0.040677897371516544
11543;VET;2021-03-17;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.005192284630577959
11544;VET;2021-03-18;0.0;0.23529;0.0;0.70588;0.0;0.0;0.05882;0.0;0.02643163047971341
11545;VET;2021-03-22;0.0;0.25;0.0;0.66667;0.08333;0.0;0.0;0.0;0.01901836763433328
11546;VET;2021-03-26;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.006362799718613501
11547;VET;2021-03-27;0.0;0.42857;0.0;0.57143;0.0;0.0;0.0;0.0;0.016037056449275736
11548;VET;2021-03-28;0.0;0.07143;0.0;0.57143;0.0;0.0;0.28571;0.07143;0.01858817926817013
11549;VET;2021-03-30;0.15385;0.19231;0.23077;0.26923;0.03846;0.0;0.07692;0.03846;0.041248147499561905
11550;VET;2021-04-02;0.05405;0.18919;0.02703;0.59459;0.0;0.0;0.10811;0.02703;0.059266077018203016
11551;VET;2021-04-05;0.0;0.25;0.0;0.6875;0.0;0.0;0.0625;0.0;0.025761334638782125
11552;VET;2021-04-08;0.0;0.33333;0.0;0.66667;0.0;0.0;0.0;0.0;0.006032654270138662
11553;VET;2021-04-09;0.06173;0.30864;0.03704;0.41975;0.04938;0.0;0.04938;0.07407;0.1341690395719612
11554;VET;2021-04-10;0.05128;0.20513;0.02564;0.5641;0.05128;0.0;0.10256;0.0;0.04809116021689667
11555;VET;2021-04-11;0.04615;0.21538;0.01538;0.49231;0.03077;0.0;0.09231;0.10769;0.12681580639047071
11556;VET;2021-04-12;0.03704;0.25926;0.03704;0.53086;0.02469;0.0;0.04938;0.06173;0.06433830968751206
11557;VET;2021-04-13;0.0;0.14286;0.14286;0.42857;0.14286;0.0;0.14286;0.0;0.007513306316284635
11558;VET;2021-04-14;0.04878;0.21951;0.02439;0.56098;0.0;0.0;0.07317;0.07317;0.11349993965807469
11559;VET;2021-04-15;0.14019;0.05607;0.42056;0.06542;0.14953;0.0;0.0;0.16822;0.04900155980566594
11560;VET;2021-04-16;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0008103565254977462
11561;VET;2021-04-17;0.03704;0.09259;0.03704;0.2037;0.25926;0.0;0.03704;0.33333;0.04949177783571874
11562;VET;2021-04-19;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0017607747255277738
11563;VET;2021-04-23;0.0;0.18182;0.0;0.54545;0.0;0.0;0.27273;0.0;0.014866541361240191
11564;VET;2021-04-24;0.0;0.1875;0.0;0.75;0.0625;0.0;0.0;0.0;0.017807834633836384
11565;VET;2021-04-26;0.125;0.25;0.125;0.5;0.0;0.0;0.0;0.0;0.006943054790640469
11566;VET;2021-04-28;0.02469;0.29012;0.03086;0.48765;0.01235;0.0;0.0679;0.08642;0.10632678428746269
11567;VET;2021-05-01;0.0;0.42857;0.0;0.28571;0.0;0.0;0.14286;0.14286;0.005792548658835604
11568;VET;2021-05-04;0.00909;0.29091;0.01818;0.41818;0.01818;0.00909;0.10909;0.12727;0.04562007135945991
11569;VET;2021-05-06;0.0;0.25;0.0;0.5;0.03125;0.0;0.0;0.21875;0.027251991163043433
11570;VET;2021-05-13;0.0;0.2;0.0;0.2;0.0;0.0;0.2;0.4;0.0034415142375823146
11571;VET;2021-05-18;0.0;0.25;0.0;0.5;0.0;0.0;0.25;0.0;0.002901276612150434
11572;VET;2021-05-19;0.0;0.33333;0.0;0.44444;0.0;0.0;0.22222;0.0;0.011054864548871009
11573;VET;2021-05-20;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0028312457312093305
11574;VET;2021-05-27;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0049721879755055785
11575;VET;2021-05-28;0.0;0.33333;0.0;0.55556;0.0;0.0;0.11111;0.0;0.013806075066607106
11576;VET;2021-05-31;0.0;0.125;0.0;0.625;0.0;0.0;0.125;0.125;0.004011765064427078
11577;VET;2021-06-02;0.0;0.14286;0.0;0.71429;0.0;0.0;0.07143;0.07143;0.010224498921559376
11578;VET;2021-06-05;0.09091;0.09091;0.09091;0.36364;0.0;0.0;0.09091;0.27273;0.009033974877293157
11579;VET;2021-06-08;0.0;0.16667;0.08333;0.58333;0.0;0.0;0.08333;0.08333;0.009033974877293157
11580;VET;2021-06-16;0.0;0.32877;0.0137;0.52055;0.0274;0.0;0.06849;0.0411;0.14446356602604787
11581;VET;2021-06-17;0.07692;0.30769;0.0;0.53846;0.0;0.0;0.07692;0.0;0.03128376369875246
11582;VET;2021-06-24;0.0;0.42857;0.0;0.42857;0.0;0.0;0.14286;0.0;0.008673816460338568
11583;VET;2021-06-25;0.0;0.27273;0.0;0.45455;0.0;0.0;0.27273;0.0;0.014476369975805856
11584;VET;2021-06-26;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.002080915695887274
11585;VET;2021-06-27;0.16667;0.25;0.0;0.33333;0.0;0.0;0.08333;0.16667;0.039317299528620904
11586;VET;2021-07-01;0.02247;0.24719;0.02247;0.51685;0.04494;0.0;0.06742;0.07865;0.08850894246766328
11587;VET;2021-07-02;0.008;0.184;0.024;0.32;0.008;0.0;0.104;0.352;0.1683240585870248
11588;VET;2021-07-06;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.010854775918296769
11589;VET;2021-07-09;0.0;0.27273;0.0;0.49091;0.0;0.0;0.05455;0.18182;0.034105005097429655
11590;VET;2021-07-10;0.0;0.28571;0.0;0.28571;0.0;0.0;0.14286;0.28571;0.008403697880555764
11591;VET;2021-07-12;0.0;0.33333;0.0;0.42857;0.0;0.0;0.09524;0.14286;0.05727519938337237
